year,month,year_month,customer_state,customer_region,product_category_name_english,payment_type,delivery_status,total_orders,total_customers,total_items_sold,total_revenue,total_freight,total_payment_value,average_item_price,average_payment_value,average_delivery_days,late_orders,late_delivery_rate
2018,1,2018-01,PI,Northeast,null,credit_card,Late,1,1,1,27.3,34.15,61.45,27.3,61.45,45.0,1,1.0
2017,5,2017-05,RS,South,null,credit_card,On Time,1,1,1,84.9,17.84,102.74,84.9,102.74,7.0,0,0.0
2018,1,2018-01,PI,Northeast,furniture_decor,credit_card,On Time,1,1,1,250.0,111.2,361.2,250.0,361.2,12.0,0,0.0
2017,12,2017-12,MA,Northeast,musical_instruments,credit_card,On Time,2,2,2,265.8,64.44,330.24,132.9,165.12,31.0,0,0.0
2018,5,2018-05,ES,Southeast,fashion_bags_accessories,credit_card,On Time,1,1,1,89.0,19.31,108.31,89.0,108.31,9.0,0,0.0
2018,4,2018-04,RS,South,null,voucher,On Time,1,1,1,34.9,14.43,49.33,34.9,49.33,9.0,0,0.0
2018,2,2018-02,SC,South,market_place,credit_card,On Time,1,1,1,79.9,21.05,100.95,79.9,100.95,17.0,0,0.0
2018,6,2018-06,SC,South,toys,voucher,On Time,1,1,1,30.99,18.32,49.31,30.99,49.31,13.0,0,0.0
2017,11,2017-11,SP,Southeast,audio,boleto,Late,1,1,2,220.0,25.44,490.88,110.0,245.44,19.0,2,2.0
2018,1,2018-01,PA,North,sports_leisure,credit_card,Late,1,1,1,107.0,26.03,133.03,107.0,133.03,107.0,1,1.0
2018,8,2018-08,MS,Central-West,telephony,boleto,Late,1,1,1,24.99,15.28,40.27,24.99,40.27,17.0,1,1.0
2018,8,2018-08,SP,Southeast,auto,debit_card,Late,1,1,1,159.0,13.41,172.41,159.0,172.41,6.0,1,1.0
2017,3,2017-03,CE,Northeast,watches_gifts,boleto,On Time,1,1,1,29.0,24.84,53.84,29.0,53.84,21.0,0,0.0
2017,1,2017-01,MG,Southeast,health_beauty,voucher,On Time,1,1,1,370.0,19.43,389.43,370.0,389.43,11.0,0,0.0
2017,7,2017-07,SC,South,office_furniture,boleto,On Time,1,1,1,144.99,38.85,183.84,144.99,183.84,23.0,0,0.0
2017,5,2017-05,SE,Northeast,housewares,boleto,On Time,1,1,1,79.99,38.11,118.1,79.99,118.1,19.0,0,0.0
2017,11,2017-11,RJ,Southeast,null,credit_card,Late,2,2,2,1888.75,73.93,1962.6799999999998,944.375,981.3399999999999,82.0,2,1.0
2017,8,2017-08,RS,South,baby,credit_card,Late,1,1,1,50.0,16.6,66.6,50.0,66.6,30.0,1,1.0
2018,3,2018-03,PE,Northeast,health_beauty,voucher,On Time,1,1,1,84.99,20.64,105.63,84.99,105.63,9.0,0,0.0
2018,1,2018-01,GO,Central-West,stationery,boleto,On Time,1,1,1,99.0,17.94,116.94,99.0,116.94,14.0,0,0.0
2018,2,2018-02,AL,Northeast,electronics,boleto,Late,1,1,1,13.65,21.15,34.8,13.65,34.8,40.0,1,1.0
2018,3,2018-03,SP,Southeast,pet_shop,voucher,On Time,1,1,1,109.9,19.74,129.64,109.9,129.64,14.0,0,0.0
2017,10,2017-10,MA,Northeast,sports_leisure,credit_card,On Time,3,3,3,224.88,96.76,321.64,74.96,107.21333333333332,16.666666666666668,0,0.0
2017,3,2017-03,PR,South,agro_industry_and_commerce,debit_card,On Time,1,1,1,59.99,14.18,74.17,59.99,74.17,12.0,0,0.0
2017,11,2017-11,SP,Southeast,bed_bath_table,boleto,Not Delivered,1,1,1,89.9,16.26,106.16,89.9,106.16,null,0,0.0
2018,1,2018-01,PE,Northeast,food,credit_card,On Time,1,1,1,27.9,25.63,53.53,27.9,53.53,12.0,0,0.0
2018,1,2018-01,RJ,Southeast,telephony,voucher,On Time,1,1,1,24.99,14.1,39.09,24.99,39.09,12.0,0,0.0
2017,8,2017-08,PE,Northeast,consoles_games,credit_card,On Time,1,1,1,158.99,18.39,177.38,158.99,177.38,23.0,0,0.0
2017,10,2017-10,SE,Northeast,bed_bath_table,boleto,On Time,1,1,1,109.9,38.32,148.22,109.9,148.22,15.0,0,0.0
2018,1,2018-01,CE,Northeast,stationery,credit_card,Late,2,2,2,127.0,46.65,173.65,63.5,86.825,92.5,2,1.0
2018,8,2018-08,SP,Southeast,sports_leisure,debit_card,Late,1,1,1,22.99,7.42,30.41,22.99,30.41,9.0,1,1.0
2018,2,2018-02,CE,Northeast,furniture_decor,credit_card,On Time,3,3,5,411.6,163.73999999999998,986.3300000000002,82.32000000000001,197.26600000000002,19.6,0,0.0
2018,3,2018-03,SC,South,fashion_bags_accessories,credit_card,On Time,1,1,1,29.99,15.23,45.22,29.99,45.22,5.0,0,0.0
2018,2,2018-02,RO,North,telephony,credit_card,On Time,1,1,1,27.99,34.15,62.14,27.99,62.14,21.0,0,0.0
2017,11,2017-11,RN,Northeast,toys,credit_card,Late,1,1,1,69.99,22.81,92.8,69.99,92.8,28.0,1,1.0
2018,4,2018-04,RJ,Southeast,books_general_interest,credit_card,Late,1,1,2,46.0,37.54,167.08,23.0,83.54,25.0,2,2.0
2017,8,2017-08,RJ,Southeast,null,boleto,On Time,1,1,1,52.8,15.12,67.92,52.8,67.92,17.0,0,0.0
2017,4,2017-04,PR,South,home_appliances,credit_card,On Time,1,1,1,164.0,15.32,179.32,164.0,179.32,10.0,0,0.0
2018,6,2018-06,TO,North,telephony,boleto,On Time,1,1,1,364.98,39.24,404.22,364.98,404.22,14.0,0,0.0
2018,3,2018-03,PR,South,telephony,credit_card,Late,2,2,2,71.99,36.46,108.44999999999999,35.995,54.224999999999994,24.5,2,1.0
2017,9,2017-09,MG,Southeast,audio,boleto,On Time,1,1,1,89.0,15.37,104.37,89.0,104.37,8.0,0,0.0
2018,5,2018-05,CE,Northeast,books_general_interest,credit_card,On Time,1,1,1,69.45,38.54,107.99,69.45,107.99,18.0,0,0.0
2018,3,2018-03,RO,North,baby,credit_card,On Time,1,1,1,999.0,38.79,1037.79,999.0,1037.79,24.0,0,0.0
2017,4,2017-04,RJ,Southeast,watches_gifts,credit_card,Late,1,1,1,799.0,19.35,818.35,799.0,818.35,28.0,1,1.0
2017,11,2017-11,MG,Southeast,stationery,voucher,On Time,1,1,1,99.0,16.45,115.45,99.0,115.45,16.0,0,0.0
2017,10,2017-10,PE,Northeast,sports_leisure,credit_card,Not Delivered,1,1,1,59.9,25.7,85.6,59.9,85.6,null,0,0.0
2018,3,2018-03,PI,Northeast,electronics,credit_card,On Time,1,1,1,13.65,50.85,64.5,13.65,64.5,11.0,0,0.0
2017,12,2017-12,SP,Southeast,telephony,credit_card,Late,1,1,1,19.9,11.85,31.75,19.9,31.75,31.0,1,1.0
2017,7,2017-07,MG,Southeast,housewares,credit_card,Late,1,1,1,36.9,16.11,53.01,36.9,53.01,46.0,1,1.0
2018,6,2018-06,TO,North,pet_shop,credit_card,On Time,1,1,1,43.0,19.04,62.04,43.0,62.04,16.0,0,0.0
2018,2,2018-02,RJ,Southeast,telephony,boleto,Not Delivered,1,1,1,27.99,15.1,43.09,27.99,43.09,null,0,0.0
2017,2,2017-02,RJ,Southeast,housewares,credit_card,Not Delivered,1,1,1,32.76,14.72,47.48,32.76,47.48,null,0,0.0
2017,6,2017-06,RJ,Southeast,home_appliances,boleto,On Time,3,1,3,78.0,48.33,126.33,26.0,42.11,11.333333333333334,0,0.0
2018,8,2018-08,MS,Central-West,health_beauty,boleto,On Time,1,1,1,122.99,30.11,153.1,122.99,153.1,11.0,0,0.0
2018,3,2018-03,MG,Southeast,industry_commerce_and_business,boleto,On Time,1,1,1,78.0,8.74,296.64,78.0,296.64,11.0,0,0.0
2017,11,2017-11,SP,Southeast,perfumery,credit_card,Not Delivered,1,1,1,16.9,11.85,28.75,16.9,28.75,null,0,0.0
2017,12,2017-12,DF,Central-West,sports_leisure,voucher,On Time,1,1,1,49.9,17.63,67.53,49.9,67.53,16.0,0,0.0
2017,8,2017-08,MA,Northeast,garden_tools,boleto,On Time,1,1,1,59.9,37.97,97.87,59.9,97.87,22.0,0,0.0
2018,3,2018-03,BA,Northeast,sports_leisure,boleto,On Time,1,1,1,39.5,17.92,57.42,39.5,57.42,15.0,0,0.0
2017,8,2017-08,SP,Southeast,auto,credit_card,Late,1,1,2,165.0,26.259999999999998,382.52,82.5,191.26,13.0,2,2.0
2017,7,2017-07,DF,Central-West,null,boleto,On Time,1,1,1,58.9,16.17,75.07,58.9,75.07,19.0,0,0.0
2018,7,2018-07,RS,South,perfumery,debit_card,On Time,1,1,1,146.99,19.13,166.12,146.99,166.12,6.0,0,0.0
2018,1,2018-01,PR,South,fashion_shoes,credit_card,On Time,1,1,1,56.8,13.42,70.22,56.8,70.22,6.0,0,0.0
2018,1,2018-01,SP,Southeast,kitchen_dining_laundry_garden_furniture,voucher,On Time,1,1,1,340.0,32.69,372.69,340.0,372.69,7.0,0,0.0
2018,2,2018-02,SC,South,signaling_and_security,credit_card,On Time,1,1,4,64.0,60.4,497.6,16.0,124.4,13.0,0,0.0
2018,1,2018-01,RJ,Southeast,luggage_accessories,boleto,Late,1,1,1,54.9,17.95,72.85,54.9,72.85,50.0,1,1.0
2017,6,2017-06,SP,Southeast,electronics,credit_card,Not Delivered,1,1,1,40.0,9.34,49.34,40.0,49.34,null,0,0.0
2018,4,2018-04,RJ,Southeast,market_place,voucher,On Time,1,1,1,47.9,18.28,66.18,47.9,66.18,23.0,0,0.0
2017,9,2017-09,SC,South,auto,boleto,On Time,2,2,2,89.9,28.67,118.57,44.95,59.285,11.5,0,0.0
2017,3,2017-03,MA,Northeast,furniture_decor,credit_card,On Time,1,1,1,119.9,35.46,155.36,119.9,155.36,14.0,0,0.0
2017,1,2017-01,SP,Southeast,luggage_accessories,boleto,On Time,1,1,2,109.8,29.1,277.8,54.9,138.9,8.0,0,0.0
2018,6,2018-06,MA,Northeast,audio,debit_card,On Time,1,1,1,44.99,52.67,97.66,44.99,97.66,15.0,0,0.0
2017,7,2017-07,ES,Southeast,pet_shop,boleto,On Time,1,1,1,22.9,15.1,38.0,22.9,38.0,15.0,0,0.0
2017,2,2017-02,PR,South,small_appliances,credit_card,On Time,2,2,2,708.85,34.34,743.19,354.425,371.595,19.5,0,0.0
2018,4,2018-04,PE,Northeast,home_construction,credit_card,On Time,1,1,1,225.0,55.83,280.83,225.0,280.83,13.0,0,0.0
2018,7,2018-07,AM,North,bed_bath_table,credit_card,On Time,1,1,2,95.8,49.38,290.36,47.9,145.18,20.0,0,0.0
2017,7,2017-07,AP,North,health_beauty,credit_card,On Time,1,1,1,259.9,32.49,292.39,259.9,292.39,17.0,0,0.0
2017,10,2017-10,RJ,Southeast,home_construction,credit_card,On Time,1,1,2,179.98,33.76,427.48,89.99,213.74,7.0,0,0.0
2017,3,2017-03,PA,North,computers_accessories,boleto,On Time,1,1,1,99.0,34.46,133.46,99.0,133.46,22.0,0,0.0
2018,1,2018-01,GO,Central-West,baby,boleto,On Time,2,2,2,125.87,31.47,157.34,62.935,78.67,18.5,0,0.0
2017,10,2017-10,MT,Central-West,sports_leisure,credit_card,On Time,3,3,3,214.99,68.9,283.89,71.66333333333334,94.63,17.333333333333332,0,0.0
2018,8,2018-08,MG,Southeast,garden_tools,debit_card,On Time,1,1,1,119.0,22.7,187.83,119.0,187.83,9.0,0,0.0
2017,5,2017-05,GO,Central-West,garden_tools,boleto,On Time,1,1,1,179.9,70.14,250.04,179.9,250.04,9.0,0,0.0
2017,2,2017-02,RJ,Southeast,health_beauty,voucher,Not Delivered,1,1,1,28.9,10.96,39.86,28.9,39.86,null,0,0.0
2018,4,2018-04,RS,South,furniture_decor,credit_card,Late,1,1,1,159.0,27.87,186.87,159.0,186.87,36.0,1,1.0
2017,12,2017-12,RJ,Southeast,office_furniture,boleto,Late,1,1,1,179.99,46.73,226.72,179.99,226.72,43.0,1,1.0
2017,8,2017-08,ES,Southeast,sports_leisure,voucher,On Time,1,1,2,129.8,33.92,327.44,64.9,163.72,8.0,0,0.0
2018,2,2018-02,GO,Central-West,stationery,credit_card,On Time,1,1,1,49.9,15.79,65.69,49.9,65.69,19.0,0,0.0
2017,12,2017-12,SP,Southeast,bed_bath_table,credit_card,Not Delivered,1,1,1,99.99,12.2,112.19,99.99,112.19,null,0,0.0
2018,6,2018-06,RJ,Southeast,perfumery,debit_card,On Time,1,1,1,219.0,19.63,238.63,219.0,238.63,46.0,0,0.0
2018,6,2018-06,RS,South,cool_stuff,boleto,On Time,1,1,1,219.99,27.84,247.83,219.99,247.83,8.0,0,0.0
2018,7,2018-07,PR,South,sports_leisure,debit_card,On Time,1,1,1,39.9,16.47,56.37,39.9,56.37,7.0,0,0.0
2017,8,2017-08,SP,Southeast,auto,voucher,On Time,1,1,1,359.9,19.77,379.67,359.9,379.67,6.0,0,0.0
2018,4,2018-04,DF,Central-West,books_technical,voucher,On Time,1,1,1,14.95,15.23,30.18,14.95,30.18,8.0,0,0.0
2017,11,2017-11,PI,Northeast,luggage_accessories,credit_card,On Time,1,1,1,118.9,44.68,163.58,118.9,163.58,16.0,0,0.0
2018,2,2018-02,CE,Northeast,baby,credit_card,Late,1,1,1,69.99,17.77,87.76,69.99,87.76,50.0,1,1.0
2017,12,2017-12,PE,Northeast,construction_tools_safety,credit_card,On Time,1,1,1,200.0,29.8,229.8,200.0,229.8,19.0,0,0.0
2017,10,2017-10,SC,South,consoles_games,credit_card,On Time,1,1,1,49.99,50.22,100.21,49.99,100.21,19.0,0,0.0
2018,8,2018-08,RJ,Southeast,musical_instruments,credit_card,Late,1,1,1,29.0,8.54,37.54,29.0,37.54,7.0,1,1.0
2017,10,2017-10,RJ,Southeast,telephony,boleto,Late,1,1,1,70.9,14.25,85.15,70.9,85.15,26.0,1,1.0
2017,9,2017-09,MG,Southeast,furniture_bedroom,credit_card,On Time,1,1,1,79.9,29.08,108.98,79.9,108.98,11.0,0,0.0
2017,6,2017-06,MG,Southeast,fashion_bags_accessories,credit_card,Not Delivered,1,1,1,49.0,15.1,64.1,49.0,64.1,null,0,0.0
2018,3,2018-03,CE,Northeast,christmas_supplies,credit_card,Late,1,1,1,79.9,39.55,119.45,79.9,119.45,71.0,1,1.0
2017,11,2017-11,MT,Central-West,consoles_games,credit_card,On Time,1,1,1,454.0,19.62,473.62,454.0,473.62,16.0,0,0.0
2017,10,2017-10,MA,Northeast,fashion_bags_accessories,credit_card,On Time,1,1,1,69.0,21.28,90.28,69.0,90.28,18.0,0,0.0
2017,12,2017-12,ES,Southeast,bed_bath_table,credit_card,Late,2,2,2,178.89000000000001,34.260000000000005,213.15,89.44500000000001,106.575,30.0,2,1.0
2017,11,2017-11,PR,South,null,debit_card,Not Delivered,1,1,0,null,null,32.09,null,32.09,null,0,0.0
2018,7,2018-07,PB,Northeast,industry_commerce_and_business,boleto,On Time,1,1,1,3089.0,317.47,3406.47,3089.0,3406.47,18.0,0,0.0
2017,10,2017-10,PR,South,computers_accessories,credit_card,Not Delivered,1,1,2,300.0,33.62,667.24,150.0,333.62,null,0,0.0
2017,5,2017-05,GO,Central-West,office_furniture,credit_card,On Time,1,1,1,229.99,54.21,284.2,229.99,284.2,24.0,0,0.0
2018,8,2018-08,PR,South,furniture_decor,debit_card,Late,1,1,1,299.0,34.92,318.97,299.0,318.97,6.0,1,1.0
2017,4,2017-04,SC,South,cool_stuff,boleto,On Time,1,1,1,219.99,19.82,239.81,219.99,239.81,12.0,0,0.0
2018,5,2018-05,PA,North,sports_leisure,credit_card,On Time,1,1,1,105.0,19.71,124.71,105.0,124.71,18.0,0,0.0
2018,5,2018-05,MS,Central-West,garden_tools,credit_card,On Time,1,1,1,99.0,11.54,110.54,99.0,110.54,6.0,0,0.0
2017,10,2017-10,SP,Southeast,perfumery,credit_card,Late,1,1,1,493.9,12.2,506.1,493.9,506.1,22.0,1,1.0
2017,8,2017-08,PI,Northeast,office_furniture,boleto,On Time,1,1,1,159.99,69.93,229.92,159.99,229.92,28.0,0,0.0
2017,9,2017-09,TO,North,computers_accessories,credit_card,On Time,1,1,1,89.99,27.17,117.16,89.99,117.16,20.0,0,0.0
2017,4,2017-04,RJ,Southeast,cool_stuff,boleto,On Time,2,2,2,229.98000000000002,33.11,263.09,114.99000000000001,131.545,11.5,0,0.0
2018,3,2018-03,RJ,Southeast,musical_instruments,boleto,On Time,1,1,1,338.52,26.61,365.13,338.52,365.13,14.0,0,0.0
2018,1,2018-01,SP,Southeast,furniture_bedroom,boleto,On Time,1,1,1,179.9,25.57,205.47,179.9,205.47,11.0,0,0.0
2017,4,2017-04,GO,Central-West,watches_gifts,boleto,On Time,1,1,1,78.55,22.48,101.03,78.55,101.03,19.0,0,0.0
2017,11,2017-11,PR,South,agro_industry_and_commerce,credit_card,On Time,1,1,1,415.0,20.59,435.59,415.0,435.59,15.0,0,0.0
2018,8,2018-08,PR,South,housewares,debit_card,On Time,1,1,1,129.98,23.71,153.69,129.98,153.69,8.0,0,0.0
2017,11,2017-11,PR,South,electronics,voucher,On Time,1,1,1,14.6,14.1,28.7,14.6,28.7,10.0,0,0.0
2017,11,2017-11,CE,Northeast,watches_gifts,boleto,On Time,1,1,1,169.0,26.46,195.46,169.0,195.46,14.0,0,0.0
2018,2,2018-02,PB,Northeast,electronics,boleto,On Time,1,1,1,13.65,34.15,47.8,13.65,47.8,27.0,0,0.0
2018,4,2018-04,BA,Northeast,baby,boleto,Late,1,1,1,134.9,23.87,158.77,134.9,158.77,108.0,1,1.0
2018,4,2018-04,PA,North,housewares,boleto,On Time,1,1,1,39.8,38.4,78.2,39.8,78.2,6.0,0,0.0
2018,1,2018-01,RJ,Southeast,stationery,boleto,Late,1,1,1,189.99,18.58,208.57,189.99,208.57,34.0,1,1.0
2018,8,2018-08,PR,South,party_supplies,boleto,On Time,1,1,1,60.0,23.22,83.22,60.0,83.22,7.0,0,0.0
2018,8,2018-08,PE,Northeast,musical_instruments,boleto,On Time,1,1,1,235.0,85.21,320.21,235.0,320.21,13.0,0,0.0
2017,3,2017-03,MG,Southeast,audio,boleto,On Time,1,1,2,158.0,29.44,374.88,79.0,187.44,12.0,0,0.0
2018,3,2018-03,SE,Northeast,cool_stuff,credit_card,Late,1,1,1,89.9,32.43,122.33,89.9,122.33,34.0,1,1.0
2017,9,2017-09,BA,Northeast,computers_accessories,boleto,Not Delivered,1,1,1,179.5,18.83,198.33,179.5,198.33,null,0,0.0
2017,5,2017-05,ES,Southeast,garden_tools,boleto,On Time,1,1,2,33.8,30.2,128.0,16.9,64.0,11.0,0,0.0
2017,9,2017-09,ES,Southeast,auto,boleto,On Time,1,1,1,149.9,18.3,168.2,149.9,168.2,11.0,0,0.0
2017,10,2017-10,AL,Northeast,perfumery,boleto,Late,1,1,1,259.9,45.67,305.57,259.9,305.57,32.0,1,1.0
2018,8,2018-08,RS,South,computers_accessories,debit_card,On Time,1,1,2,198.0,28.06,452.12,99.0,226.06,4.0,0,0.0
2018,2,2018-02,BA,Northeast,musical_instruments,credit_card,On Time,1,1,1,39.99,15.79,55.78,39.99,55.78,25.0,0,0.0
2018,2,2018-02,RJ,Southeast,telephony,boleto,Late,1,1,1,34.99,14.1,49.09,34.99,49.09,29.0,1,1.0
2017,6,2017-06,SC,South,auto,credit_card,Not Delivered,1,1,1,34.99,16.79,51.78,34.99,51.78,null,0,0.0
2018,2,2018-02,PR,South,housewares,debit_card,On Time,1,1,1,73.34,77.53,150.87,73.34,150.87,17.0,0,0.0
2018,3,2018-03,SC,South,audio,credit_card,Late,1,1,1,175.0,19.11,194.11,175.0,194.11,38.0,1,1.0
2018,5,2018-05,RJ,Southeast,furniture_bedroom,credit_card,On Time,2,2,3,466.98,137.3,853.24,155.66,284.41333333333336,18.0,0,0.0
2018,2,2018-02,RJ,Southeast,stationery,boleto,Late,2,1,3,225.0,48.87,456.45000000000005,75.0,152.15,33.0,3,1.5
2017,2,2017-02,PB,Northeast,fashion_bags_accessories,credit_card,On Time,1,1,1,49.9,24.84,74.74,49.9,74.74,14.0,0,0.0
2017,5,2017-05,SP,Southeast,computers_accessories,boleto,Not Delivered,1,1,1,39.9,15.1,55.0,39.9,55.0,null,0,0.0
2018,2,2018-02,RJ,Southeast,food,boleto,Late,1,1,1,27.9,15.1,43.0,27.9,43.0,70.0,1,1.0
2018,3,2018-03,RJ,Southeast,housewares,boleto,Late,1,1,1,57.9,17.99,75.89,57.9,75.89,43.0,1,1.0
2017,8,2017-08,PR,South,housewares,boleto,On Time,1,1,1,99.9,17.14,117.04,99.9,117.04,13.0,0,0.0
2017,6,2017-06,PR,South,watches_gifts,boleto,Not Delivered,1,1,1,145.0,14.76,159.76,145.0,159.76,null,0,0.0
2018,7,2018-07,MS,Central-West,fashion_bags_accessories,credit_card,On Time,1,1,1,49.0,18.44,67.44,49.0,67.44,14.0,0,0.0
2018,2,2018-02,PB,Northeast,sports_leisure,credit_card,Late,1,1,1,65.0,35.77,100.77,65.0,100.77,30.0,1,1.0
2018,1,2018-01,PA,North,bed_bath_table,boleto,On Time,2,2,2,84.9,44.519999999999996,129.42000000000002,42.45,64.71000000000001,16.0,0,0.0
2018,2,2018-02,RS,South,health_beauty,boleto,Late,1,1,1,150.0,15.8,165.8,150.0,165.8,29.0,1,1.0
2018,6,2018-06,SP,Southeast,diapers_and_hygiene,credit_card,Late,1,1,1,30.0,8.29,38.29,30.0,38.29,13.0,1,1.0
2018,5,2018-05,GO,Central-West,sports_leisure,boleto,Late,1,1,1,106.0,18.62,124.62,106.0,124.62,28.0,1,1.0
2017,3,2017-03,SC,South,null,boleto,On Time,1,1,1,85.0,8.18,329.43,85.0,329.43,15.0,0,0.0
2018,1,2018-01,MS,Central-West,garden_tools,credit_card,On Time,1,1,1,99.9,19.94,119.84,99.9,119.84,12.0,0,0.0
2018,4,2018-04,ES,Southeast,telephony,boleto,On Time,1,1,1,39.99,18.23,58.22,39.99,58.22,23.0,0,0.0
2017,9,2017-09,DF,Central-West,telephony,boleto,On Time,1,1,1,24.99,14.1,39.09,24.99,39.09,12.0,0,0.0
2018,3,2018-03,AL,Northeast,furniture_decor,credit_card,Late,1,1,2,139.8,51.18,381.96,69.9,190.98,30.0,2,2.0
2018,3,2018-03,RJ,Southeast,watches_gifts,credit_card,Not Delivered,1,1,1,549.0,22.81,571.81,549.0,571.81,null,0,0.0
2016,10,2016-10,SP,Southeast,electronics,credit_card,Not Delivered,1,1,1,1199.0,28.78,1227.78,1199.0,1227.78,null,0,0.0
2017,12,2017-12,MG,Southeast,garden_tools,voucher,On Time,1,1,1,89.99,26.25,116.24,89.99,116.24,16.0,0,0.0
2018,7,2018-07,SP,Southeast,fashion_underwear_beach,credit_card,Late,1,1,1,59.9,13.08,72.98,59.9,72.98,29.0,1,1.0
2018,3,2018-03,PA,North,office_furniture,boleto,On Time,1,1,1,169.99,96.84,266.83,169.99,266.83,30.0,0,0.0
2017,10,2017-10,MA,Northeast,perfumery,credit_card,Late,1,1,1,53.99,21.18,75.17,53.99,75.17,52.0,1,1.0
2017,6,2017-06,PE,Northeast,auto,credit_card,On Time,1,1,1,35.0,25.63,60.63,35.0,60.63,10.0,0,0.0
2017,9,2017-09,MG,Southeast,health_beauty,boleto,Late,1,1,1,69.9,14.24,84.14,69.9,84.14,38.0,1,1.0
2018,1,2018-01,SP,Southeast,small_appliances,credit_card,Not Delivered,1,1,1,429.9,41.94,471.84,429.9,471.84,null,0,0.0
2017,3,2017-03,CE,Northeast,perfumery,boleto,Late,1,1,1,229.9,26.1,256.0,229.9,256.0,51.0,1,1.0
2017,6,2017-06,RS,South,telephony,boleto,Late,1,1,1,12.5,14.1,26.6,12.5,26.6,27.0,1,1.0
2018,1,2018-01,MG,Southeast,luggage_accessories,debit_card,On Time,1,1,1,129.5,13.04,142.54,129.5,142.54,8.0,0,0.0
2018,4,2018-04,RN,Northeast,baby,credit_card,On Time,1,1,1,99.49,27.76,127.25,99.49,127.25,16.0,0,0.0
2017,4,2017-04,ES,Southeast,health_beauty,boleto,On Time,1,1,1,18.99,16.05,35.04,18.99,35.04,13.0,0,0.0
2017,5,2017-05,RS,South,furniture_living_room,credit_card,On Time,1,1,2,59.8,62.76,245.12,29.9,122.56,13.0,0,0.0
2017,12,2017-12,SC,South,books_general_interest,credit_card,On Time,1,1,2,65.8,28.189999999999998,187.98,32.9,93.99,13.0,0,0.0
2018,4,2018-04,MG,Southeast,kitchen_dining_laundry_garden_furniture,voucher,On Time,1,1,1,72.9,23.09,95.99,72.9,95.99,18.0,0,0.0
2018,4,2018-04,MS,Central-West,health_beauty,boleto,On Time,1,1,1,358.8,23.59,382.39,358.8,382.39,20.0,0,0.0
2018,6,2018-06,GO,Central-West,null,credit_card,On Time,1,1,1,139.77,15.86,155.63,139.77,155.63,14.0,0,0.0
2017,12,2017-12,GO,Central-West,pet_shop,credit_card,Late,1,1,1,29.99,15.1,90.18,29.99,90.18,30.0,1,1.0
2018,8,2018-08,RS,South,sports_leisure,boleto,Late,1,1,1,44.9,8.82,53.72,44.9,53.72,5.0,1,1.0
2018,2,2018-02,PE,Northeast,small_appliances,credit_card,On Time,1,1,1,219.9,29.94,249.84,219.9,249.84,14.0,0,0.0
2017,3,2017-03,SP,Southeast,watches_gifts,credit_card,Not Delivered,1,1,1,1800.0,18.23,1818.23,1800.0,1818.23,null,0,0.0
2018,2,2018-02,MT,Central-West,telephony,boleto,Late,1,1,1,24.99,16.79,41.78,24.99,41.78,46.0,1,1.0
2018,5,2018-05,CE,Northeast,telephony,boleto,On Time,1,1,1,29.99,24.82,54.81,29.99,54.81,21.0,0,0.0
2017,11,2017-11,PR,South,furniture_living_room,boleto,On Time,1,1,1,32.99,20.84,53.83,32.99,53.83,11.0,0,0.0
2017,6,2017-06,CE,Northeast,auto,boleto,On Time,1,1,1,24.9,25.63,50.53,24.9,50.53,15.0,0,0.0
2017,9,2017-09,RJ,Southeast,stationery,boleto,On Time,1,1,1,69.99,15.24,85.23,69.99,85.23,11.0,0,0.0
2018,1,2018-01,MT,Central-West,market_place,boleto,On Time,1,1,1,79.9,23.43,103.33,79.9,103.33,16.0,0,0.0
2017,12,2017-12,BA,Northeast,housewares,credit_card,Not Delivered,1,1,1,58.9,23.79,82.69,58.9,82.69,null,0,0.0
2017,4,2017-04,RN,Northeast,cool_stuff,boleto,On Time,1,1,1,219.99,33.14,253.13,219.99,253.13,16.0,0,0.0
2017,8,2017-08,SE,Northeast,telephony,boleto,On Time,1,1,1,65.0,34.25,99.25,65.0,99.25,7.0,0,0.0
2017,8,2017-08,BA,Northeast,housewares,voucher,On Time,1,1,1,64.96,52.83,117.79,64.96,117.79,10.0,0,0.0
2018,4,2018-04,MG,Southeast,furniture_living_room,boleto,On Time,1,1,1,179.99,42.21,222.2,179.99,222.2,19.0,0,0.0
2018,7,2018-07,PA,North,cool_stuff,credit_card,On Time,1,1,1,65.0,19.37,84.37,65.0,84.37,24.0,0,0.0
2017,2,2017-02,SP,Southeast,pet_shop,voucher,On Time,1,1,1,22.0,10.96,32.96,22.0,32.96,9.0,0,0.0
2018,4,2018-04,PE,Northeast,office_furniture,credit_card,Late,1,1,1,289.0,116.24,405.24,289.0,405.24,51.0,1,1.0
2018,4,2018-04,SP,Southeast,consoles_games,boleto,On Time,2,2,2,68.4,23.78,92.18,34.2,46.09,12.0,0,0.0
2018,2,2018-02,ES,Southeast,sports_leisure,credit_card,Late,2,2,2,145.8,35.29,181.09,72.9,90.545,21.0,2,1.0
2017,6,2017-06,MA,Northeast,telephony,credit_card,On Time,1,1,1,15.9,34.15,50.05,15.9,50.05,17.0,0,0.0
2018,3,2018-03,SP,Southeast,telephony,credit_card,Not Delivered,1,1,1,9.9,7.78,17.68,9.9,17.68,null,0,0.0
